individual,track_id,year,age,sex_raw,season,deflection,step_km,move_bearing,goal_bearing,position_date_time,position_lat,position_lon,goal_lat,goal_lon,departure_colony,arrival_wa_1,departure_wa_final,arrival_date_geo,geo,breeding_success,sex
Abel,1,2016,8,m,autumn,7.245286294895891,1146.1718401431983,-147.70292302238084,-140.45763672748495,29/08/2016 18:30,53.55,8.34,19.832642487046634,-16.7726597582038,29/08/2016,05/09/2016,01/04/2017,09/04/2017,Z444,1.0,m
Abel,1,2016,8,m,autumn,10.94177419808392,1174.0198244351243,-133.10715588047793,-144.04893007856185,30/08/2016 03:31,44.55,0.63,19.832642487046634,-16.7726597582038,29/08/2016,05/09/2016,01/04/2017,09/04/2017,Z444,1.0,m
Abel,1,2016,8,m,autumn,4.804978850399294,1179.1825507950807,-151.38456107221995,-156.18953992261925,31/08/2016 04:26,36.9,-9.0,19.832642487046634,-16.7726597582038,29/08/2016,05/09/2016,01/04/2017,09/04/2017,Z444,1.0,m
Abel,1,2016,8,m,autumn,3.5912384786198572,1122.4241600967755,-168.30601993336083,-164.71478145474097,01/09/2016 05:07,27.0,-14.7,19.832642487046634,-16.7726597582038,29/08/2016,05/09/2016,01/04/2017,09/04/2017,Z444,1.0,m
Abel,1,2016,8,m,autumn,9.678443217095435,1751.4043671262118,12.976505885826699,3.298062668731256,04/09/2016 18:55,17.1,-16.94,19.832642487046634,-16.7726597582038,29/08/2016,05/09/2016,01/04/2017,09/04/2017,Z444,1.0,m
Abel,1,2016,8,m,spring,16.708276820384384,821.4973293925331,12.377417929700231,29.085694750084624,01/04/2017 18:40,32.4,-12.78,53.5111,8.1056,29/08/2016,05/09/2016,01/04/2017,09/04/2017,Z444,1.0,m
Abel,1,2016,8,m,spring,37.35041918754399,100.07543398010371,0.0,37.350419187544,03/04/2017 18:50,40.05,-10.89,53.5111,8.1056,29/08/2016,05/09/2016,01/04/2017,09/04/2017,Z444,1.0,m
Abel,2,2017,9,m,autumn,18.07175988680558,279.44258235907535,-121.41333624368646,-139.48509613049202,15/09/2017 03:48,45.9,4.23,19.832642487046634,-16.7726597582038,15/09/2017,21/09/2017,29/03/2018,03/04/2018,BD666,1.0,m
Abel,2,2017,9,m,autumn,10.057481787918903,334.8484883053314,-153.07639898055038,-143.01891719263148,15/09/2017 17:47,44.55,1.22,19.832642487046634,-16.7726597582038,15/09/2017,21/09/2017,29/03/2018,03/04/2018,BD666,1.0,m
Abel,2,2017,9,m,autumn,53.707894144127124,125.06933313719327,-89.49626083323412,-143.20415497736124,16/09/2017 04:14,41.85,-0.61,19.832642487046634,-16.7726597582038,15/09/2017,21/09/2017,29/03/2018,03/04/2018,BD666,1.0,m
Abel,2,2017,9,m,autumn,11.44139176896465,823.2517893207938,-134.6856456207174,-146.12703738968204,16/09/2017 17:57,41.85,-2.12,19.832642487046634,-16.7726597582038,15/09/2017,21/09/2017,29/03/2018,03/04/2018,BD666,1.0,m
Abel,2,2017,9,m,autumn,15.258497331613938,254.4762609559441,-169.3191723802482,-154.06067504863427,18/09/2017 04:53,36.0,-8.66,19.832642487046634,-16.7726597582038,15/09/2017,21/09/2017,29/03/2018,03/04/2018,BD666,1.0,m
Abel,2,2017,9,m,autumn,4.368446027577221,919.5695488634001,-149.3035599772597,-153.67200600483693,20/09/2017 05:03,33.3,-9.85,19.832642487046634,-16.7726597582038,15/09/2017,21/09/2017,29/03/2018,03/04/2018,BD666,1.0,m
Abel,2,2017,9,m,autumn,0.7306147768053961,734.2531308675925,-162.12428977423966,-161.39367499743426,20/09/2017 18:22,26.1,-14.54,19.832642487046634,-16.7726597582038,15/09/2017,21/09/2017,29/03/2018,03/04/2018,BD666,1.0,m
Abel,2,2017,9,m,spring,10.08297767510615,1185.779021960742,13.387070123416194,23.47004779852234,29/03/2018 18:46,19.8,-16.65,53.5111,8.1056,15/09/2017,21/09/2017,29/03/2018,03/04/2018,BD666,1.0,m
Abel,2,2017,9,m,spring,13.94521350920283,515.9324099462341,13.757712851911597,27.70292636111444,31/03/2018 18:51,30.15,-13.53,53.5111,8.1056,15/09/2017,21/09/2017,29/03/2018,03/04/2018,BD666,1.0,m
Abel,2,2017,9,m,spring,4.698069274447278,336.10229130066693,26.230029461873194,30.928098736320464,01/04/2018 04:43,34.65,-12.19,53.5111,8.1056,15/09/2017,21/09/2017,29/03/2018,03/04/2018,BD666,1.0,m
Abel,2,2017,9,m,spring,56.648257699876126,228.93271248323504,89.21426180472413,32.56600410484801,01/04/2018 18:35,37.35,-10.51,53.5111,8.1056,15/09/2017,21/09/2017,29/03/2018,03/04/2018,BD666,1.0,m
Abel,2,2017,9,m,spring,59.067038193897986,471.0762833998458,88.38245443143664,29.31541623753864,02/04/2018 04:43,37.35,-7.92,53.5111,8.1056,15/09/2017,21/09/2017,29/03/2018,03/04/2018,BD666,1.0,m
Abel,3,2018,10,m,autumn,14.714457357454506,159.48813304455254,-159.92278811841152,-145.208330760957,04/09/2018 03:18,54.45,5.42,19.832642487046634,-16.7726597582038,04/09/2018,08/09/2018,,,BL127_18,1.0,m
Abel,3,2018,10,m,autumn,8.90833102061427,1089.8444324345003,-154.30144548020166,-145.3931144595874,04/09/2018 18:02,53.1,4.6,19.832642487046634,-16.7726597582038,04/09/2018,08/09/2018,,,BL127_18,1.0,m
Abel,3,2018,10,m,autumn,0.7256975292930292,592.301490353512,-146.33059167523632,-147.05628920452935,05/09/2018 03:59,44.1,-1.3,19.832642487046634,-16.7726597582038,04/09/2018,08/09/2018,,,BL127_18,1.0,m
Abel,3,2018,10,m,autumn,10.036109445404605,642.3287041697847,-139.74029953674656,-149.77640898215117,05/09/2018 18:18,39.6,-5.13,19.832642487046634,-16.7726597582038,04/09/2018,08/09/2018,,,BL127_18,1.0,m
Abel,3,2018,10,m,autumn,0.8527162981230276,220.26484453083805,-155.03920247666665,-155.89191877478967,06/09/2018 04:43,35.1,-9.69,19.832642487046634,-16.7726597582038,04/09/2018,08/09/2018,,,BL127_18,1.0,m
Abel,3,2018,10,m,autumn,23.964287759863396,150.11315097015486,180.0,-156.0357122401366,07/09/2018 04:54,32.85,-10.74,19.832642487046634,-16.7726597582038,04/09/2018,08/09/2018,,,BL127_18,1.0,m
Adelie,4,2019,6,f,autumn,43.4637680653351,977.1294409322207,-94.54240276426232,-138.0061708295974,26/08/2019 03:23,45.0,5.2,18.6354,-16.845613333333336,26/08/2019,31/08/2019,07/02/2020,22/04/2020,BT693_19,0.0,f
Adelie,4,2019,6,f,autumn,0.9080413326162216,1233.3140663076654,-157.29720817729955,-158.20524950991577,28/08/2019 04:21,42.3,-7.31,18.6354,-16.845613333333336,26/08/2019,31/08/2019,07/02/2020,22/04/2020,BT693_19,0.0,f
Adelie,4,2019,6,f,autumn,8.338942166893219,101.52003089400522,-170.2754212103506,-161.93647904345738,29/08/2019 04:38,31.95,-12.33,18.6354,-16.845613333333336,26/08/2019,31/08/2019,07/02/2020,22/04/2020,BT693_19,0.0,f
Adelie,4,2019,6,f,autumn,10.576443153232304,844.9974742060054,-151.70490105254362,-162.28134420577592,30/08/2019 18:45,30.6,-12.86,18.6354,-16.845613333333336,26/08/2019,31/08/2019,07/02/2020,22/04/2020,BT693_19,0.0,f
Adelie,4,2019,6,f,spring,15.250138452422249,662.20278491162,10.523361534441438,25.773499986863687,18/03/2020 05:47,23.85,-16.72,53.5111,8.1056,26/08/2019,31/08/2019,07/02/2020,22/04/2020,BT693_19,0.0,f
Adelie,4,2019,6,f,spring,29.299651678079897,100.075433980103,0.0,29.29965167807991,19/03/2020 05:42,30.15,-15.31,53.5111,8.1056,26/08/2019,31/08/2019,07/02/2020,22/04/2020,BT693_19,0.0,f
Adelie,4,2019,6,f,spring,28.523278950814415,100.075433980103,0.0,28.523278950814426,26/03/2020 18:50,29.25,-15.31,53.5111,8.1056,26/08/2019,31/08/2019,07/02/2020,22/04/2020,BT693_19,0.0,f
Adelie,4,2019,6,f,spring,150.7003483219201,100.075433980103,180.0,29.29965167807991,27/03/2020 05:18,30.15,-15.31,53.5111,8.1056,26/08/2019,31/08/2019,07/02/2020,22/04/2020,BT693_19,0.0,f
Adelie,4,2019,6,f,spring,28.151229825506732,350.26401893035944,0.0,28.151229825506725,03/04/2020 05:22,28.8,-15.31,53.5111,8.1056,26/08/2019,31/08/2019,07/02/2020,22/04/2020,BT693_19,0.0,f
Adelie,4,2019,6,f,spring,7.431466832597778,548.7089288031403,23.56163884768582,30.993105680283605,03/04/2020 18:55,31.95,-15.31,53.5111,8.1056,26/08/2019,31/08/2019,07/02/2020,22/04/2020,BT693_19,0.0,f
Adelie,4,2019,6,f,spring,19.794593025740397,206.45804761379185,14.021529161614875,33.81612218735528,06/04/2020 18:35,37.35,-11.61,53.5111,8.1056,26/08/2019,31/08/2019,07/02/2020,22/04/2020,BT693_19,0.0,f
Adelie,4,2019,6,f,spring,21.544996718687997,934.2183081742544,14.407075396403021,35.95207211509101,07/04/2020 04:47,39.15,-11.03,53.5111,8.1056,26/08/2019,31/08/2019,07/02/2020,22/04/2020,BT693_19,0.0,f
Adelie,4,2019,6,f,spring,5.587065051589548,798.5477958900891,56.47591212845638,50.888847076866845,17/04/2020 18:56,46.8,-7.96,53.5111,8.1056,26/08/2019,31/08/2019,07/02/2020,22/04/2020,BT693_19,0.0,f
Adelie,4,2019,6,f,spring,64.39856988013193,102.61221399620344,118.69294213070917,54.29437225057724,21/04/2020 02:52,50.85,1.45,53.5111,8.1056,26/08/2019,31/08/2019,07/02/2020,22/04/2020,BT693_19,0.0,f
Adelie,5,2020,7,f,autumn,17.280936816383587,426.67903164905346,-159.04385834919256,-141.76292153280897,29/08/2020 18:22,47.7,4.5,18.6354,-16.845613333333336,29/08/2020,02/09/2020,27/04/2021,03/05/2021,BX259_20,1.0,f
Adelie,5,2020,7,f,autumn,27.289540597845473,1070.205347310852,-113.92616819570874,-141.2157087935542,30/08/2020 03:49,44.1,2.59,18.6354,-16.845613333333336,29/08/2020,02/09/2020,27/04/2021,03/05/2021,BX259_20,1.0,f
Adelie,5,2020,7,f,autumn,4.358330232255753,1179.0156489065305,-157.6007749857137,-161.95910521796947,31/08/2020 04:26,39.6,-9.87,18.6354,-16.845613333333336,29/08/2020,02/09/2020,27/04/2021,03/05/2021,BX259_20,1.0,f
Adelie,5,2020,7,f,autumn,1.0662625187321453,1026.9961319977451,-166.51366890939005,-167.5799314281222,01/09/2020 18:48,28.8,-14.5,18.6354,-16.845613333333336,29/08/2020,02/09/2020,27/04/2021,03/05/2021,BX259_20,1.0,f
Adelie,5,2020,7,f,spring,3.9330932869265496,966.5302895831728,27.498974004211913,23.565880717285367,27/04/2021 04:59,19.8,-16.78,53.5111,8.1056,29/08/2020,02/09/2020,27/04/2021,03/05/2021,BX259_20,1.0,f
Adelie,5,2020,7,f,spring,11.150570570253905,257.18021014825615,13.247118707972499,24.39768927822639,27/04/2021 19:12,27.45,-12.27,53.5111,8.1056,29/08/2020,02/09/2020,27/04/2021,03/05/2021,BX259_20,1.0,f
Adelie,5,2020,7,f,spring,7.209702242539635,316.7466701580595,18.318547758239813,25.52825000077945,28/04/2021 04:35,29.7,-11.66,53.5111,8.1056,29/08/2020,02/09/2020,27/04/2021,03/05/2021,BX259_20,1.0,f
Adelie,5,2020,7,f,spring,24.142810954588555,951.8850614421079,2.6901616496598635,26.832972604248422,28/04/2021 19:08,32.4,-10.6,53.5111,8.1056,29/08/2020,02/09/2020,27/04/2021,03/05/2021,BX259_20,1.0,f
Anita,6,2016,16,f,autumn,1.3175450264972426,1108.8457904901975,-140.673434336945,-139.35588931044776,15/09/2016 17:33,53.55,8.34,21.402391304347827,-16.817608695652176,15/09/2016,20/09/2016,07/04/2017,11/04/2017,Z450,1.0,f
Anita,6,2016,16,f,autumn,25.024573402955866,353.657026182933,-171.84067822538188,-146.816104822426,17/09/2016 04:26,45.45,-1.21,21.402391304347827,-16.817608695652176,15/09/2016,20/09/2016,07/04/2017,11/04/2017,Z450,1.0,f
Anita,6,2016,16,f,autumn,2.134053185428229,985.1772500111626,-142.17083620417074,-144.30488938959897,17/09/2016 17:53,42.3,-1.82,21.402391304347827,-16.817608695652176,15/09/2016,20/09/2016,07/04/2017,11/04/2017,Z450,1.0,f
Anita,6,2016,16,f,autumn,3.226914894626674,669.634190570334,-152.84467232626764,-149.61775743164097,18/09/2016 18:15,35.1,-8.45,21.402391304347827,-16.817608695652176,15/09/2016,20/09/2016,07/04/2017,11/04/2017,Z450,1.0,f
Anita,6,2016,16,f,autumn,123.99405153880713,388.95497371198843,-25.321310347735743,-149.31536188654286,19/09/2016 18:09,29.7,-11.61,21.402391304347827,-16.817608695652176,15/09/2016,20/09/2016,07/04/2017,11/04/2017,Z450,1.0,f
Anita,6,2016,16,f,spring,21.3840346394272,455.92045674641116,8.75752864285495,30.14156328228216,07/04/2017 04:52,32.85,-13.39,53.5111,8.1056,15/09/2016,20/09/2016,07/04/2017,11/04/2017,Z450,1.0,f
Anita,6,2016,16,f,spring,5.147811907359113,520.1111849865849,29.100819705875935,34.248631613235055,07/04/2017 19:09,36.9,-12.61,53.5111,8.1056,15/09/2016,20/09/2016,07/04/2017,11/04/2017,Z450,1.0,f
Anita,6,2016,16,f,spring,31.18448357706592,251.75678062390938,6.286317946966949,37.470801524032865,08/04/2017 04:42,40.95,-9.6,53.5111,8.1056,15/09/2016,20/09/2016,07/04/2017,11/04/2017,Z450,1.0,f
Anita,6,2016,16,f,spring,9.067143997599942,179.58914743743046,32.871348297425136,41.93849229502508,08/04/2017 18:44,43.2,-9.26,53.5111,8.1056,15/09/2016,20/09/2016,07/04/2017,11/04/2017,Z450,1.0,f
Anita,6,2016,16,f,spring,117.91871435141445,105.2942032627972,161.7417633354504,43.82304898403592,09/04/2017 04:16,44.55,-8.03,53.5111,8.1056,15/09/2016,20/09/2016,07/04/2017,11/04/2017,Z450,1.0,f
Anita,6,2016,16,f,spring,50.112178777576815,1059.0029995744999,90.92688076605161,40.8147019884748,09/04/2017 18:49,43.65,-7.62,53.5111,8.1056,15/09/2016,20/09/2016,07/04/2017,11/04/2017,Z450,1.0,f
Anita,7,2017,17,f,autumn,21.46052311105828,1038.9455107814276,-162.85875002585684,-141.39822691479856,23/09/2017 17:08,53.55,6.89,21.402391304347827,-16.817608695652176,23/09/2017,03/10/2017,15/04/2018,22/04/2018,BD670,0.0,f
Anita,7,2017,17,f,autumn,12.96351397710066,338.14097205119185,-151.93704650331264,-138.97353252621198,24/09/2017 17:13,44.55,2.61,21.402391304347827,-16.817608695652176,23/09/2017,03/10/2017,15/04/2018,22/04/2018,BD670,0.0,f
Anita,7,2017,17,f,autumn,4.816502190816919,610.7022374253617,-143.6728017131247,-138.85629952230778,25/09/2017 04:24,41.85,0.69,21.402391304347827,-16.817608695652176,23/09/2017,03/10/2017,15/04/2018,22/04/2018,BD670,0.0,f
Anita,7,2017,17,f,autumn,5.949778014124149,925.0252457165375,-148.46817563823976,-142.5183976241156,26/09/2017 17:43,37.35,-4.38,21.402391304347827,-16.817608695652176,23/09/2017,03/10/2017,15/04/2018,22/04/2018,BD670,0.0,f
Anita,7,2017,17,f,autumn,25.890969629970357,154.10485381806137,-166.84127046138988,-140.95030083141953,27/09/2017 04:59,30.15,-9.4,21.402391304347827,-16.817608695652176,23/09/2017,03/10/2017,15/04/2018,22/04/2018,BD670,0.0,f
Anita,7,2017,17,f,autumn,0.39542681679557745,1087.899969618415,-135.72675342022595,-136.12218023702152,01/10/2017 17:53,28.8,-9.4,21.402391304347827,-16.817608695652176,23/09/2017,03/10/2017,15/04/2018,22/04/2018,BD670,0.0,f
Anita,7,2017,17,f,autumn,19.456742227121737,100.20967199535211,-177.0249189301256,-157.56817670300387,02/10/2017 05:28,21.6,-16.73,21.402391304347827,-16.817608695652176,23/09/2017,03/10/2017,15/04/2018,22/04/2018,BD670,0.0,f
Anita,7,2017,17,f,spring,9.58618708418075,1298.0332200378475,14.758870175298402,24.345057259479155,15/04/2018 19:18,21.15,-16.89,53.5111,8.1056,23/09/2017,03/10/2017,15/04/2018,22/04/2018,BD670,0.0,f
Anita,7,2017,17,f,spring,1.8015746658128649,983.9430035495806,28.57257141834098,30.37414608415384,18/04/2018 18:54,33.3,-13.14,53.5111,8.1056,23/09/2017,03/10/2017,15/04/2018,22/04/2018,BD670,0.0,f
Anita,7,2017,17,f,spring,19.70294976669581,174.229617364532,54.38137628555897,34.678426518863155,20/04/2018 03:50,40.95,-7.55,53.5111,8.1056,23/09/2017,03/10/2017,15/04/2018,22/04/2018,BD670,0.0,f
Anita,7,2017,17,f,spring,12.91363981936749,810.9372553780855,20.919151651078444,33.832791470445926,20/04/2018 18:43,41.85,-5.84,53.5111,8.1056,23/09/2017,03/10/2017,15/04/2018,22/04/2018,BD670,0.0,f
Anita,8,2018,18,f,autumn,7.965619856645191,833.1685970696361,-132.71799509981807,-140.68361495646326,07/10/2018 16:33,54.0,7.66,21.402391304347827,-16.817608695652176,07/10/2018,16/10/2018,,,BL161_18,1.0,f
Anita,8,2018,18,f,autumn,8.236635829972641,1176.138371402121,-140.67917850544015,-148.9158143354128,09/10/2018 17:28,48.6,-0.67,21.402391304347827,-16.817608695652176,07/10/2018,16/10/2018,,,BL161_18,1.0,f
Anita,8,2018,18,f,autumn,2.559817413981307,1174.982231426058,-158.1348835084141,-160.6947009223954,15/10/2018 05:19,40.05,-10.0,21.402391304347827,-16.817608695652176,07/10/2018,16/10/2018,,,BL161_18,1.0,f
Antoine,9,2018,5,m,autumn,5.848144320875576,1128.6289691589757,-149.54681683865303,-143.69867251777745,13/09/2018 17:35,53.55,8.34,15.011973875181422,-16.455616835994196,13/09/2018,20/09/2018,08/04/2019,20/04/2019,BD668_18,0.0,m
Antoine,9,2018,5,m,autumn,12.386800321383873,159.42585845561675,-160.09247350021622,-147.70567317883234,15/09/2018 03:57,43.65,0.66,15.011973875181422,-16.455616835994196,13/09/2018,20/09/2018,08/04/2019,20/04/2019,BD668_18,0.0,m
Antoine,9,2018,5,m,autumn,19.122446095329394,461.8755410252645,-166.7648034279054,-147.642357332576,15/09/2018 18:00,42.3,0.0,15.011973875181422,-16.455616835994196,13/09/2018,20/09/2018,08/04/2019,20/04/2019,BD668_18,0.0,m
Antoine,9,2018,5,m,autumn,12.283483547922089,1378.3113893387742,-133.50105080808828,-145.78453435601037,16/09/2018 04:22,38.25,-1.21,15.011973875181422,-16.455616835994196,13/09/2018,20/09/2018,08/04/2019,20/04/2019,BD668_18,0.0,m
Antoine,9,2018,5,m,autumn,4.547618841850351,1450.5074354177054,-157.52263080759917,-162.07024964944952,19/09/2018 18:20,29.25,-11.76,15.011973875181422,-16.455616835994196,13/09/2018,20/09/2018,08/04/2019,20/04/2019,BD668_18,0.0,m
Antoine,9,2018,5,m,spring,2.9119021419003843,1228.1657478409186,19.696813137098072,22.608715278998464,08/04/2019 19:00,17.55,-16.92,53.5111,8.1056,13/09/2018,20/09/2018,08/04/2019,20/04/2019,BD668_18,0.0,m
Antoine,9,2018,5,m,spring,8.603274032475639,156.68923098136437,16.549490423379407,25.152764455855046,14/04/2019 05:02,27.9,-12.73,53.5111,8.1056,13/09/2018,20/09/2018,08/04/2019,20/04/2019,BD668_18,0.0,m
Antoine,9,2018,5,m,spring,8.101424643546295,1002.8397742985981,17.657799898763667,25.759224542309965,14/04/2019 18:55,29.25,-12.27,53.5111,8.1056,13/09/2018,20/09/2018,08/04/2019,20/04/2019,BD668_18,0.0,m
Antoine,9,2018,5,m,spring,31.136970284158423,250.18858495025714,0.0,31.136970284158416,16/04/2019 04:17,37.8,-8.82,53.5111,8.1056,13/09/2018,20/09/2018,08/04/2019,20/04/2019,BD668_18,0.0,m
Antoine,9,2018,5,m,spring,20.14885431156989,518.419321273387,14.622572523472687,34.77142683504259,16/04/2019 18:46,40.05,-8.82,53.5111,8.1056,13/09/2018,20/09/2018,08/04/2019,20/04/2019,BD668_18,0.0,m
Antoine,9,2018,5,m,spring,32.1538364855397,203.6219270341881,10.425563985435614,42.57940047097532,17/04/2019 04:06,44.55,-7.17,53.5111,8.1056,13/09/2018,20/09/2018,08/04/2019,20/04/2019,BD668_18,0.0,m
Antoine,9,2018,5,m,spring,41.935744122669746,109.75449204042731,89.48263481252873,47.54689068985898,19/04/2019 03:48,46.35,-6.69,53.5111,8.1056,13/09/2018,20/09/2018,08/04/2019,20/04/2019,BD668_18,0.0,m
Antoine,10,2019,6,m,autumn,18.88017081930053,336.96836965347404,-124.81850169847691,-143.69867251777745,09/09/2019 03:10,53.55,8.34,15.011973875181422,-16.455616835994196,09/09/2019,18/09/2019,10/02/2020,23/04/2020,BS731_19,1.0,m
Antoine,10,2019,6,m,autumn,7.756752690712204,974.4479138492288,-155.60042351788783,-147.84367082717563,13/09/2019 03:30,51.75,4.45,15.011973875181422,-16.455616835994196,09/09/2019,18/09/2019,10/02/2020,23/04/2020,BS731_19,1.0,m
Antoine,10,2019,6,m,autumn,16.36919952975495,216.04368661979868,-133.35609517777308,-149.72529470752804,13/09/2019 17:48,43.65,-0.54,15.011973875181422,-16.455616835994196,09/09/2019,18/09/2019,10/02/2020,23/04/2020,BS731_19,1.0,m
Antoine,10,2019,6,m,autumn,12.310591817491712,1199.7737880062496,-139.66267769819248,-151.9732695156842,14/09/2019 04:24,42.3,-2.45,15.011973875181422,-16.455616835994196,09/09/2019,18/09/2019,10/02/2020,23/04/2020,BS731_19,1.0,m
Antoine,10,2019,6,m,autumn,9.257742836773446,327.9883712883279,-155.8784825069267,-165.13622534370015,15/09/2019 18:28,33.3,-11.54,15.011973875181422,-16.455616835994196,09/09/2019,18/09/2019,10/02/2020,23/04/2020,BS731_19,1.0,m
Antoine,10,2019,6,m,autumn,11.849253723190799,764.2878118350177,-155.67940417446283,-167.52865789765363,16/09/2019 05:14,30.6,-12.94,15.011973875181422,-16.455616835994196,09/09/2019,18/09/2019,10/02/2020,23/04/2020,BS731_19,1.0,m
Antoine,10,2019,6,m,autumn,4.916339426823811,1006.4116731909412,-173.73370110960832,-178.65004053643213,17/09/2019 18:33,24.3,-16.23,15.011973875181422,-16.455616835994196,09/09/2019,18/09/2019,10/02/2020,23/04/2020,BS731_19,1.0,m
Antoine,10,2019,6,m,spring,133.77284064734823,109.78544602499554,155.66667461906923,21.893833971720994,10/02/2020 06:14,15.3,-17.25,53.5111,8.1056,09/09/2019,18/09/2019,10/02/2020,23/04/2020,BS731_19,1.0,m
Antoine,10,2019,6,m,spring,148.31417654174692,508.6356365882676,169.56690645307177,21.252729911324845,10/02/2020 18:43,14.4,-16.83,53.5111,8.1056,09/09/2019,18/09/2019,10/02/2020,23/04/2020,BS731_19,1.0,m
Antoine,10,2019,6,m,spring,158.3214684638266,150.2575239690742,177.48319869051028,19.1617302266837,05/03/2020 05:50,9.9,-15.99,53.5111,8.1056,09/09/2019,18/09/2019,10/02/2020,23/04/2020,BS731_19,1.0,m
Antoine,10,2019,6,m,spring,21.24176452114756,100.17180659423863,-2.510411170912908,18.731353350234645,05/03/2020 18:38,8.55,-15.93,53.5111,8.1056,09/09/2019,18/09/2019,10/02/2020,23/04/2020,BS731_19,1.0,m
Antoine,10,2019,6,m,spring,158.4679904090035,100.17180659423863,177.4833312572393,19.015340848235788,06/03/2020 05:54,9.45,-15.97,53.5111,8.1056,09/09/2019,18/09/2019,10/02/2020,23/04/2020,BS731_19,1.0,m
Antoine,10,2019,6,m,spring,27.273626627108342,1214.9513771431034,-8.542273276873683,18.731353350234645,30/03/2020 18:47,8.55,-15.93,53.5111,8.1056,09/09/2019,18/09/2019,10/02/2020,23/04/2020,BS731_19,1.0,m
Antoine,10,2019,6,m,spring,1.6222078381961182,1288.0104832598934,25.58888441368084,23.966676575484723,11/04/2020 19:08,19.35,-17.64,53.5111,8.1056,09/09/2019,18/09/2019,10/02/2020,23/04/2020,BS731_19,1.0,m
Antoine,10,2019,6,m,spring,62.94142391279303,500.2809699360627,88.71610221328294,25.7746783004899,12/04/2020 18:48,29.7,-11.91,53.5111,8.1056,09/09/2019,18/09/2019,10/02/2020,23/04/2020,BS731_19,1.0,m
Antoine,10,2019,6,m,spring,36.87765012925655,1367.275158662074,-16.66450831408552,20.21314181517104,14/04/2020 04:34,29.7,-6.73,53.5111,8.1056,09/09/2019,18/09/2019,10/02/2020,23/04/2020,BS731_19,1.0,m
Antoine,10,2019,6,m,spring,85.82534457802433,1101.2989106466928,126.33809690542141,40.512752327397045,15/04/2020 18:53,41.4,-11.4,53.5111,8.1056,09/09/2019,18/09/2019,10/02/2020,23/04/2020,BS731_19,1.0,m
Antoine,10,2019,6,m,spring,18.518803598626107,1301.255040027032,-1.0800546319725068,17.438748966653616,16/04/2020 04:05,35.1,-1.65,53.5111,8.1056,09/09/2019,18/09/2019,10/02/2020,23/04/2020,BS731_19,1.0,m
Antoine,11,2020,7,m,autumn,7.141644993621242,915.3720030382946,-136.5570275241562,-143.69867251777745,10/09/2020 17:42,53.55,8.34,15.011973875181422,-16.455616835994196,10/09/2020,19/10/2020,,,BX241_20,1.0,m
Antoine,11,2020,7,m,autumn,16.2033711114982,1068.4554362532892,-135.31894799283882,-151.52231910433702,12/09/2020 18:08,47.25,0.0,15.011973875181422,-16.455616835994196,10/09/2020,19/10/2020,,,BX241_20,1.0,m
Antoine,11,2020,7,m,autumn,5.200095472410339,645.0795756512225,-157.72073646308675,-162.9208319354971,18/09/2020 18:08,40.05,-8.82,15.011973875181422,-16.455616835994196,10/09/2020,19/10/2020,,,BX241_20,1.0,m
Antoine,11,2020,7,m,autumn,9.227858263994847,1348.2892698731603,-156.71976615071546,-165.9476244147103,19/09/2020 05:10,34.65,-11.49,15.011973875181422,-16.455616835994196,10/09/2020,19/10/2020,,,BX241_20,1.0,m
Armando,13,2016,16,m,autumn,0.9996348817575722,305.2401964582766,-144.00840919890376,-143.0087743171462,27/08/2016 18:16,53.55,8.34,14.606527093596059,-17.14882594417077,26/08/2016,02/09/2016,28/03/2017,09/04/2017,Z447,1.0,m
Armando,13,2016,16,m,autumn,28.46903980399526,352.4055120941532,-173.46930587023988,-145.00026606624462,28/08/2016 18:17,51.3,5.76,14.606527093596059,-17.14882594417077,26/08/2016,02/09/2016,28/03/2017,09/04/2017,Z447,1.0,m
Armando,13,2016,16,m,autumn,3.5760700498572646,1005.04298783324,-139.9594173422773,-143.53548739213457,29/08/2016 03:18,48.15,5.22,14.606527093596059,-17.14882594417077,26/08/2016,02/09/2016,28/03/2017,09/04/2017,Z447,1.0,m
Armando,13,2016,16,m,autumn,60.65616010209021,193.15649166391816,-89.24623206348913,-149.90239216557933,29/08/2016 18:42,40.95,-2.47,14.606527093596059,-17.14882594417077,26/08/2016,02/09/2016,28/03/2017,09/04/2017,Z447,1.0,m
Armando,13,2016,16,m,autumn,5.925402775090845,1208.6933474014284,-148.2685403194116,-154.19394309450246,30/08/2016 04:08,40.95,-4.77,14.606527093596059,-17.14882594417077,26/08/2016,02/09/2016,28/03/2017,09/04/2017,Z447,1.0,m
Armando,13,2016,16,m,autumn,3.8706823332973386,162.07479192601966,-157.68387539434985,-161.5545577276472,30/08/2016 18:52,31.5,-11.45,14.606527093596059,-17.14882594417077,26/08/2016,02/09/2016,28/03/2017,09/04/2017,Z447,1.0,m
Armando,13,2016,16,m,autumn,7.589204292421215,1074.5093545779935,-157.73636882382706,-165.32557311624828,31/08/2016 18:37,30.15,-13.01,14.606527093596059,-17.14882594417077,26/08/2016,02/09/2016,28/03/2017,09/04/2017,Z447,1.0,m
Armando,13,2016,16,m,autumn,1.9424017891029735,200.1508679602053,180.0,-178.057598210897,01/09/2016 05:18,21.15,-16.92,14.606527093596059,-17.14882594417077,26/08/2016,02/09/2016,28/03/2017,09/04/2017,Z447,1.0,m
